T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010_7,12.13931623931624,0.9897435897435898,0.0236523652365237
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010_8,13.94110718492344,0.9988221436984688,0.1174698795180723
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010_9,12.674491392801253,1.0,0.2068601583113452
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010_10,15.048568507157464,1.0,0.0245050723923961
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000010_85,17.51952770208901,1.0,0.9720754716981151
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000024,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000024_38,49.99455040871935,0.8919164396003633,0.074687553501113
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000027,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000027_73,12.571886446886449,1.0,0.1537769784172653
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000029,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000029_1,11.006382978723405,0.999290780141844,0.0472281341846558
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031_31,14.954672245467224,1.0,0.0368778280542987
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031_32,14.02826725403818,0.9922907488986784,0.0851962922573607
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031_36,13.098893499308437,0.9937759336099584,0.1272781033277782
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000031_42,17.29988465974625,1.0,0.0541004156495349
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000039,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000039_24,12.528455284552846,1.0,0.098251782400625
T1900044535_TS20190001,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000039,TP20200823-QMN43_DT2009055556-1_bin.21_contig_000039_25,11.112160566706022,1.0,0.0380128305089047
